217288,General Dynamics Corp. v. United States,2011,General Dynamics,https://www.courtlistener.com/opinion/217288/general-dynamics-corp-v-united-states/
216806,Schindler Elevator Corp. v. United States ex rel. Kirk,2011,Schindler Elevator,https://www.courtlistener.com/opinion/216806/schindler-elevator-corp-v-united-states-ex-rel-kir/
215412,United States v. Tohono Oâ€™odham Nation,2011,Tohono Oodham,https://www.courtlistener.com/opinion/215412/united-states-v-tohono-oodham-nation/
213504,"Astra USA, Inc. v. Santa Clara County",2011,Astra USA,https://www.courtlistener.com/opinion/213504/astra-usa-inc-v-santa-clara-county/
205720,FCC v. AT&T Inc.,2011,FCC v. AT&T,https://www.courtlistener.com/opinion/205720/fcc-v-att-inc/
205202,"CSX Transportation, Inc. v. Alabama Dept. of Revenue",2011,CSX Transp.,https://www.courtlistener.com/opinion/205202/csx-transportation-inc-v-alabama-dept-of-revenue/
182568,Mayo Foundation for Medical Ed. and Research v. United States,2011,Mayo Foundation,https://www.courtlistener.com/opinion/182568/mayo-foundation-for-medical-ed-and-research-v-unit/
182514,Madison County v. Oneida Indian Nation of N. Y.,2011,Madison County,https://www.courtlistener.com/opinion/182514/madison-county-v-oneida-indian-nation-of-n-y/
180910,"Costco Wholesale Corp. v. Omega, S. A.",2010,Costco,https://www.courtlistener.com/opinion/180910/costco-wholesale-corp-v-omega-s-a/
149703,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,2010,Free Enterprise,https://www.courtlistener.com/opinion/149703/free-enterprise-fund-v-public-company-accounting-o/
149285,Black v. United States,2010,Black,https://www.courtlistener.com/opinion/149285/black-v-united-states/
149005,Monsanto Co. v. Geertson Seed Farms,2010,Geertson Seed,https://www.courtlistener.com/opinion/149005/monsanto-co-v-geertson-seed-farms/
149006,Kawasaki Kisen Kaisha Ltd. v. Regal-Beloit Corp.,2010,Kawasaki,https://www.courtlistener.com/opinion/149006/kawasaki-kisen-kaisha-ltd-v-regal-beloit-corp/
149007,"Rent-A-Center, West, Inc. v. Jackson",2010,Rent-A-Center,https://www.courtlistener.com/opinion/149007/rent-a-center-west-inc-v-jackson/
149008,Holder v. Humanitarian Law Project,2010,Humanitarian Law ,https://www.courtlistener.com/opinion/149008/holder-v-humanitarian-law-project/
148798,"Stop the Beach Renourishment, Inc. v. Florida Dept. of Environmental Protection",2010,Stop the Beach,https://www.courtlistener.com/opinion/148798/stop-the-beach-renourishment-inc-v-florida-dept-of/
148799,"New Process Steel, L. P. v. NLRB",2010,New Process Steel,https://www.courtlistener.com/opinion/148799/new-process-steel-l-p-v-nlrb/
146986,"American Needle, Inc. v. National Football League",2010,American Needle,https://www.courtlistener.com/opinion/146986/american-needle-inc-v-national-football-league/
78783,Stolt-Nielsen S. A. v. AnimalFeeds Intâ€™l Corp.,2010,Stolt-Nielson,https://www.courtlistener.com/opinion/78783/stolt-nielsen-s-a-v-animalfeeds-intl-corp/
1722,"Shady Grove Orthopedic Associates, P. A. v. Allstate Ins. Co.",2010,Shady Grove,https://www.courtlistener.com/opinion/1722/shady-grove-orthopedic-associates-p-a-v-allstate-i/
1726,Graham County Soil and Water Conservation Dist. v. United States ex rel. Wilson,2010,Graham County,https://www.courtlistener.com/opinion/1726/graham-county-soil-and-water-conservation-dist-v-u/
1728,"Milavetz, Gallop & Milavetz, P. A. v. United States",2010,Milavetz,https://www.courtlistener.com/opinion/1728/milavetz-gallop-milavetz-p-a-v-united-states/
1732,Johnson v. United States,2010,Johnson,https://www.courtlistener.com/opinion/1732/johnson-v-united-states/
1730,"Mac's Shell Service, Inc. v. Shell Oil Products Co.",2010,Mac's Shell,https://www.courtlistener.com/opinion/1730/macs-shell-service-inc-v-shell-oil-products-co/
1740,"Hemi Group, LLC v. City of New York",2010,Hemi Group,https://www.courtlistener.com/opinion/1740/hemi-group-llc-v-city-of-new-york/
1741,Citizens United v. Federal Election Com'n,2010,Citizens United,https://www.courtlistener.com/opinion/1741/citizens-united-v-federal-election-comn/
